overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,vote
5.0,True,"05 29, 2015",A12CFR8Z2K33OJ,0763855553,Gene,"It was fine, so far as the purchase, it was the download of Office 365 where the difficulty began. Once I installed Office it would open a document and it would not stay open. I tried a number of times and it did the same thing. I uninstalled and reinstalled several times and then gave up and just reinstalled my Office 2010.

Then I contacted Microsoft by email requesting assistance. The women who called me and introduced herself as a Microsoft Tech listened to my problem and took me through step by step and after it was completed - the new Office 365 worked great. She had me remove some of the software that was interfering with installation. Very helpful. Very satisfied with the upgrade.","It was fine, so far as the purchase",
1.0,False,"05 28, 2015",A3COURH9V9I4BI,0763855553,unhappy,"Says it includes Access, but does not.",not Access,
5.0,True,"05 28, 2015",A1EY2VFL9RX34H,0763855553,ana,gotta have it if I want to use my fav apps.,Five Stars,
5.0,True,"05 27, 2015",AP08OALX03ZXD,0763855553,Nuclear,"Works as described, added one year to my subscription.",Works,
4.0,False,"05 25, 2015",AVWFWKGZT0YHU,0763855553,Jeffrey P. Kesselman,"Office 365 really is more then just office.  It is the coming together of Windows 8.1+. OneDrive and Office to really start offering a modern competitive computing service.  At less then $100 for a year subscription, its cheaper then office used to be if you kept up with the new releases.  That it includes 1TB of OneDrive really completes the picture for a unified follow-you-anywhere productivity suite,

In general the 2013 versions of the Micrsoft office products are excellent.  Particularly of note is Word 2013 which *finally* does a *good* job of importing PDFs and handling more sophisticated document layout.

My only complaint is really a OneDrive complaint.  Like al lthe other current cloud services,  OneDrive by default syncs all its files locally.  This can make a problem when you work on both big storage desktops and small storage mobile devices like a Surface.  When Microsoft adds LRU caching with opt-in per-file ""stickiness"", they will have a perfect system.",A big step forward for microsoft,
5.0,True,"05 23, 2015",A20JDL7XI9F9M1,0763855553,Jake&#039;s Dad,My son needed to do a pwer point project for school. Had no current Office product on our computer.  This worked great for him.,This worked great for him,
5.0,True,"05 23, 2015",A3SL8BD2XVBZTQ,0763855553,Wayne,"What a deal!  License Office 365 on up to five Apple and Windows machines for less than $100 per year.  Yes, that is less than $20 per year per machine or 40 cents per week per machine.  That truly is a bargain for use of the latest Office software.",What a deal! License Office 365 on up to ...,
5.0,True,"05 23, 2015",AJ781R7OWTNZJ,0763855553,Bill A,"I'm so glad I finally upgraded from Office 2007 and 2010 to Office 365. It's truly a significant advancement over the older versions. My wife and I use it in 1 desktop, 2 laptops, 3 iPads, and 2 iPhones, and the convenience is fantastic. Being able to change and update files on even my iPhone and have them work perfectly when we get back to one of my computers has allowed us to quit lugging around our laptops. When we would use some of the Apple applications such as Keynote and Pages, we could not depend on the changes in the final files and always had to re-edit them. No more thankfully! Also, once you get used to the new interface it is great.

I find many things easier to do and manage in each program. I highly recommend anyone using the older versions of office to upgrade. While no software is ever perfect, this comes very close to perfect for my needs. One last thing - I've had issues using Outlook for years but no longer.  Whatever they've done to the program, it now works great, not only on my desktop and laptop, but even on my iPad and iPhone.",Great upgrade!,
5.0,True,"05 23, 2015",A36H20N4FYPUZX,0763855553,Nicolas,Great for splitting among family.,Five Stars,
5.0,True,"05 21, 2015",ASGICIP45PDNI,0763855553,Isaac Austin,"MS Office isn't cheap. Watch this item, the price varies quite a bit. You can often find it for about $70. Office 365 subscription with five licenses for the price of one? Yes, please!",Works Like A Charm!,
5.0,True,"05 21, 2015",AO40Y8RYPKLX6,0763855553,Jeff K,"If you use 5 PCs this is a great deal - always current software, simple, easy and the full Office software.  Access from anywhere.  Great for home, students and business.",To Rent or to Buy?,
5.0,True,"05 21, 2015",A3IGU6NRKSEKU0,0763855553,Kenneth Manion,Price was good & delivery on time,Five Stars,
5.0,True,"05 20, 2015",ACHJBDXQUWH,0763855553,chickenhead,Item is as described. No problems.,Five Stars,
1.0,False,"05 19, 2015",A2NQX3TTXC0VYE,0763855553,D. Hansen,Remember this is RENTAL software.,One Star,
5.0,True,"05 18, 2015",A31LWYJ1NUOE4B,0763855553,Steve,By far the most cost effective way to purchase Office 365.,Very inexpensive way to buy 5 licenses.,
5.0,True,"05 17, 2015",AVPZYHP1BS20E,0763855553,Zack,GOOD PRODUCT,Five Stars,
4.0,False,"05 16, 2015",AVOHXEP7UXLR2,0763855553,Roxie White,"It's useful, but the other reviews are worrying me a lot.",Four Stars,
5.0,True,"05 15, 2015",A2XTBERF74FKVG,0763855553,Carl F.,Got just what I expected quickly. Installation was quick and easy. I recommend this selection to anyone who want affordable use for these programs.,Office on a budget.,
1.0,True,"05 15, 2015",A3PD25KAXU568L,0763855553,Steve Evans,"Not very impressed!  I have used outlook for years with the latest being Office 2013.  No matter what I do outlook online will only pull up with the ""hotmail"" format.  No ribbon on the top to do the functions I use.  Oh, and talk about ads on the side?????",Poor,3
5.0,True,"05 14, 2015",AZW82B3ZJ9MQF,0763855553,Charles Ney Becerra,Arrived on time. No problems installing and activating Office 365,Five Stars,
5.0,True,"05 12, 2015",A2JRGFLRYKQUJM,0763855553,Steve Berlin,great price,Five Stars,
5.0,True,"05 12, 2015",A3G8IXEYLH8HJ0,0763855553,Frank Bodiker Jr,"I didn't know if I would like having online office, but it has grown on me. I now enjoy having office on every PC I use, plus all the extra storage with OneDrive.",Perfect,
5.0,True,"05 11, 2015",AF8NCPFS2SXIA,0763855553,Mike S Yang,Great bargain,Great bargain,
1.0,True,"05 11, 2015",AW8LVVBPZS6E,0763855553,Rob Kerby,How absurd -- software you have to pay for annually. A very bad idea that will send a lot of people to Open Source.,Awful,
5.0,True,"05 10, 2015",A1L4750L60WYNS,0763855553,Roger,"Fast delivery, as advertised",Five Stars,
2.0,True,"05 10, 2015",A11M50FQVLZ0JK,0763855553,USA Architect,"Funky and unpredictable; this is a buggy product.  After 10 months MS-Project stopped functioning and asks for product activation each time it is turned on. Crazy huh?  Unfortunately, product activation does NOT work and I need MS-Project for my consulting work.  I am working overseas so have little recourse. Microsoft does not produce a quality well integrated office suite, though it is the one I and everyone else uses.  Each year the interface appears to be more awkward, the programming becomes more cumbersome, and more bugs are added, resulting in continuing diminished stability and funtionality with each new release.",Buggiest and Least Reliable Version of Office Yet Produced,
5.0,True,"05 9, 2015",A2SNQJBNQVSAL9,0763855553,ATS,Office 365 Home is one of the best deals you can get.  5 Machines and you can share the account with 5 people. Unlimited One Drive storage.,Office 365 Home is one of the best deals you can get,
5.0,True,"05 6, 2015",A3MH99GWXRAA5R,0763855553,P.A.T.,"This purchase was for renewal of our original Office 365 installation. While I normally do NOT like subscription software, Office 365 offers very good value, even considering the nominal annual renewal fee. Before Office 365, the cost of buying and upgrading the various components might well have cost several times the Office 365 renewal fee, especially when Amazon and others offer the product at a lower price than Microsoft direct.",While I normally do NOT like subscription software,
3.0,False,"05 3, 2015",A1EMDSTJDUE6B0,0763855553,Randy Given,"We got this for 2 Macs and 2 Windows machines. It works OK on both platforms. I use it mostly on a Mac, now. I don't like that almost every time I go to use it, there's yet another update to go through. It's really annoying. We've since gone with the monthly online version.",Endless Updates,
5.0,True,"04 30, 2015",AUK4QXMS9X8PN,0763855553,george cariga,very good,Five Stars,
5.0,True,"04 30, 2015",A1ACPINSUXIKYY,0763855553,Roger D. Cox,"Prompt delivery and no problem, saved money against what Microsoft charges!",Five Stars,
5.0,True,"04 30, 2015",AXC2EADJVHPTM,0763855553,Edwidge,Great Price. and it Worked,Five Stars,
2.0,True,"04 23, 2015",AV7435T0HIN5R,0763855553,Karen King,Could not install on 2nd computer.,Two Stars,
5.0,True,"04 23, 2015",A3OSCXLQEL1YE0,0763855553,Michael J. Mitchell,Excellent product.,Office 365 home,
5.0,True,"04 22, 2015",A6M01NDCD957E,0763855553,James McDonald,What can you say great product.,Great Buy,
5.0,True,"04 20, 2015",A2Y2MHEXOCOC6,0763855553,Iron Monkey,"$74 for 5 Computers, 5 Tabets, and 5 Phones, Plus 60 mins for Skype AND 1 TB of OneDrive each is a total deal! I'm not sure what the problem is with other people, but I can tell you that this is an amazing deal! Sure, who really wants to pay X amount of dollars every year for Office, but when you add up all the other bonuses it really becomes pretty obvious that this is a bargain. I know, I don't *OWN* the software anymore but I'm paying $15 per user a year for the software AND the extras so why not?  The 1 TB of OneDrive storage itself is worth it, plus the bonus of always being on the latest version of software so to me it's a no brainer. Your family will love you for it..  Do it!

Also, as far as Macs are concerned the latest version available is Office 2011 so although you'll get the Office 365 Licensing model you won't get the actual latest and greatest version of the software. You can however download the latest Preview (2016) and use that and when that becomes release you'll be upgraded as part of your subscription. Actually there is no reason not to do that since you can install and run both concurrently, so why not?",Tough to beat the total cost!,
